FacilityType,Risk_Clean,Zip_Clean,Month,InspectionType_Clean,Result_Clean
1,1,35,8,3,0
2,2,24,8,2,2
6,3,6,8,1,0
2,2,32,8,6,1
2,3,21,8,3,1
2,2,10,8,3,1
1,1,47,8,2,1
2,3,27,8,2,4
1,2,19,8,2,1
2,3,13,8,2,0
2,3,13,8,5,4
2,3,16,8,2,2
1,1,18,8,4,1
0,1,5,7,2,4
2,3,23,8,2,1
1,3,35,8,3,1
2,3,8,8,2,2
1,1,52,8,3,1
2,3,10,8,8,1
27,3,22,8,2,1
2,3,28,8,2,0
2,2,42,8,5,0
61,2,11,8,2,1
112,1,14,7,1,2
2,3,16,8,2,1
2,3,24,8,4,1
2,3,16,8,4,1
0,1,19,8,2,4
2,3,41,8,2,0
2,2,43,8,3,1
2,3,7,8,2,1
2,3,50,8,2,2
2,3,7,8,2,6
2,3,28,8,2,1
2,3,41,8,2,1
2,3,26,8,2,1
2,3,21,8,2,2
1,1,18,8,1,1
2,3,25,8,5,1
2,2,4,8,8,0
1,1,18,8,2,4
1,2,5,8,8,2
1,2,39,8,5,0
2,3,13,8,2,1
1,3,11,8,2,1
2,3,16,8,2,2
2,3,30,8,2,1
2,3,50,8,2,1
2,3,31,7,6,1
2,3,22,8,2,0
2,3,28,8,2,1
2,2,20,8,2,0
1,3,35,8,5,0
2,3,41,8,2,1
2,3,7,8,2,1
2,3,24,8,2,0
2,3,16,8,5,0
1,3,35,8,2,2
2,3,21,8,4,1
2,3,41,8,6,1
2,3,41,8,2,1
2,2,25,8,2,1
0,FALSE,39,7,1,6
2,3,13,8,2,0
2,3,14,8,2,1
2,3,52,8,2,1
2,3,7,8,2,0
2,3,53,8,1,1
1,2,25,8,2,1
2,3,53,7,4,1
2,3,22,8,2,2
1,3,11,8,2,1
2,2,16,8,2,2
1,3,35,8,2,4
2,3,33,8,2,1
2,3,50,8,2,1
2,3,28,8,2,2
5,3,1,7,2,6
1,2,40,8,2,2
2,3,13,8,2,1
2,2,34,8,6,1
2,3,52,8,2,1
1,1,38,8,6,1
2,3,22,8,2,1
1,1,47,8,3,1
9,3,24,8,2,1
11,3,20,8,5,2
1,2,8,8,1,0
1,1,45,8,3,0
2,3,41,8,2,1
1,3,14,8,5,1
1,1,57,8,2,4
2,3,3,8,3,1
2,2,2,8,6,1
1,1,57,8,4,1
2,3,17,8,1,6
2,3,16,8,2,1
2,3,19,8,2,2
2,3,24,8,1,1
2,3,10,8,8,0
2,3,28,8,5,2
2,3,37,7,2,4
2,3,12,8,2,1
2,3,27,8,2,1
2,2,50,8,2,0
2,3,16,8,2,2
2,3,30,8,4,1
2,3,33,8,2,1
2,3,1,8,5,1
2,3,38,8,2,1
2,3,14,8,5,1
2,3,16,8,2,0
2,3,2,8,5,1
2,3,22,8,2,1
2,3,29,8,2,1
2,3,53,8,2,1
2,3,7,7,2,0
2,3,25,8,2,1
2,3,10,8,3,1
2,3,8,8,2,1
2,3,40,8,5,0
2,3,12,8,2,1
2,3,28,8,2,1
2,3,24,8,2,6
2,3,3,8,2,1
2,3,33,8,2,1
2,3,28,8,2,0
2,3,35,8,2,1
2,2,28,8,5,0
2,3,29,8,6,1
2,3,22,8,2,1
27,3,22,8,2,4
2,3,55,8,2,0
2,3,50,8,2,0
1,1,39,8,2,2
1,3,41,8,5,0
2,2,1,8,5,0
1,1,4,8,2,4
1,2,40,8,2,0
2,3,30,8,6,1
2,3,16,8,2,2
2,3,33,8,2,1
2,2,46,8,4,1
2,3,55,8,2,6
1,1,4,8,1,1
1,3,54,8,2,1
1,3,22,8,2,1
4,2,35,8,2,1
2,3,54,8,2,1
2,3,10,8,5,0
2,3,28,8,2,0
2,3,33,8,2,1
2,3,50,8,2,1
1,3,41,8,6,1
1,2,6,8,2,0
8,3,35,8,4,1
2,2,16,8,2,1
2,3,1,8,5,0
2,3,10,8,8,1
2,3,8,8,1,0
1,1,22,8,1,0
8,3,55,8,2,1
2,2,28,8,2,2
2,2,47,8,2,4
2,3,53,8,4,1
2,3,54,6,4,1
2,3,46,8,2,0
1,2,47,8,1,1
1,1,22,8,2,0
0,1,22,8,2,4
2,3,10,8,4,1
0,1,22,8,2,4
1,1,36,8,3,0
0,1,22,8,2,4
2,3,16,8,8,1
2,2,15,8,2,1
2,3,12,8,2,0
2,3,33,8,2,1
2,3,28,8,1,1
2,3,46,8,2,1
2,3,38,8,2,1
2,2,37,8,5,0
2,3,50,8,4,1
2,3,50,8,2,4
2,3,19,8,2,1
15,3,55,8,2,1
2,3,56,8,2,4
2,3,20,8,1,1
2,2,43,8,1,0
2,3,53,8,4,1
2,3,22,8,2,1
2,3,23,8,1,1
1,1,24,8,4,6
2,3,22,8,2,4
2,3,16,8,2,1
2,3,55,8,2,1
2,3,53,8,2,4
2,3,24,8,2,0
2,2,42,8,8,1
2,3,9,8,2,1
0,2,22,8,2,4
2,3,10,8,2,1
21,1,22,8,2,4
21,1,22,8,2,4
1,1,6,8,2,4
2,3,52,8,2,1
2,3,55,8,2,6
2,3,41,8,4,1
2,3,12,8,2,1
2,3,55,8,2,6
1,2,23,8,2,1
2,3,3,8,2,1
2,3,28,8,2,0
2,3,28,8,1,2
2,3,33,8,2,1
27,3,33,8,2,4
2,2,15,8,2,1
1,3,22,8,4,1
5,3,10,8,8,1
2,3,50,8,2,1
1,3,49,8,8,2
2,3,28,8,1,2
4,3,34,6,2,6
1,2,20,8,2,1
2,3,24,8,2,0
2,3,3,8,6,1
93,3,22,8,2,4
2,3,10,8,5,2
2,3,57,8,5,1
6,3,5,8,1,1
2,3,16,8,2,1
2,3,10,8,5,0
2,3,37,8,5,1
1,3,12,8,2,1
2,3,32,8,5,1
2,2,15,8,2,0
2,3,33,8,2,1
6,3,6,8,1,1
2,3,22,8,6,1
2,3,19,8,2,2
2,3,8,8,1,0
2,3,8,8,1,0
2,3,38,8,1,0
2,3,3,8,1,2
2,3,38,6,2,4
11,3,40,8,1,0
2,3,50,8,2,1
2,3,28,8,1,1
11,3,40,8,2,4
11,3,40,8,2,4
2,2,37,8,5,1
2,2,16,8,2,1
1,2,24,8,2,2
2,3,19,8,2,1
1,3,55,8,2,1
0,2,22,8,2,4
0,1,22,8,2,4
0,2,22,8,2,4
1,3,55,8,2,4
2,2,32,8,4,1
1,2,22,8,2,4
2,3,53,8,4,0
2,3,29,8,2,0
2,2,19,8,2,1
1,3,55,8,2,1
2,3,15,8,8,1
2,3,3,8,1,1
5,3,6,8,1,0
287,1,28,8,11,1
2,2,22,8,6,1
2,2,10,8,1,0
1,3,27,8,2,4
2,3,24,8,2,1
2,3,27,8,2,4
2,2,50,8,4,1
1,1,2,8,2,4
2,3,46,8,5,1
2,2,40,8,5,2
1,1,2,8,1,1
2,3,1,8,5,1
2,3,21,8,2,0
170,3,45,8,8,1
2,3,14,8,2,1
2,3,37,8,5,1
2,3,19,8,2,0
2,3,14,8,2,4
2,3,27,8,2,1
9,3,26,8,1,0
2,3,27,8,2,6
2,3,25,8,2,1
30,2,52,8,1,0
1,1,40,8,6,6
2,3,21,8,2,6
2,3,24,8,2,2
2,2,23,8,2,4
2,3,26,8,4,1
2,2,34,8,6,1
2,2,23,8,2,4
2,3,24,8,2,6
2,3,21,8,2,0
2,3,29,8,2,1
2,3,34,8,6,0
2,3,22,8,2,1
2,3,26,8,1,1
2,3,27,8,2,0
2,2,25,8,2,4
11,3,40,8,1,0
1,1,23,8,4,1
2,2,36,8,8,1
5,3,1,7,1,1
2,2,19,8,5,1
2,3,26,8,2,4
2,3,25,8,5,1
2,2,24,8,2,1
2,3,25,8,2,6
1,3,29,8,2,1
2,3,16,8,2,0
2,3,10,8,5,0
0,1,24,8,2,4
2,3,54,8,8,1
2,2,40,8,6,1
2,3,33,8,2,1
2,3,11,8,2,0
2,3,34,8,8,1
2,3,45,8,3,1
2,3,52,8,8,1
2,3,28,8,2,2
2,3,56,8,4,1
2,3,46,8,6,1
14,3,41,8,1,1
2,3,17,8,8,1
2,3,57,8,2,4
2,2,20,8,2,0
2,3,29,8,2,1
2,3,33,8,2,1
2,3,21,8,1,2
2,3,7,8,2,1
2,3,16,8,2,1
2,3,57,8,3,1
2,3,26,8,6,0
9,2,54,8,2,1
2,3,29,8,2,6
2,3,28,8,5,0
2,3,9,8,5,1
2,3,2,8,2,1
2,2,28,8,2,1
2,3,16,8,4,1
7,3,11,8,1,1
2,3,23,8,5,2
2,3,16,8,2,2
2,3,50,8,2,2
2,3,16,6,2,4
2,3,13,8,2,0
2,3,22,8,2,1
2,3,16,8,2,2
2,3,33,8,2,1
0,3,22,8,2,4
2,3,22,8,2,4
2,3,28,8,2,1
1,3,24,8,5,2
2,3,11,8,2,1
3,3,21,8,2,0
2,3,7,8,2,1
2,3,20,8,2,6
2,3,45,8,6,1
2,3,7,8,2,4
2,2,10,8,5,0
2,3,12,8,2,1
2,3,16,8,2,1
1,2,14,8,6,1
2,2,12,8,2,1
2,3,23,8,2,1
1,3,29,8,2,1
2,3,26,8,4,1
2,3,8,8,2,0
5,3,23,8,1,1
2,3,18,8,6,1
2,3,22,8,4,1
2,2,24,8,2,4
2,3,13,8,2,1
2,3,29,8,2,4
2,3,16,8,1,1
2,3,33,8,2,0
2,3,20,8,4,1
2,3,28,8,2,1
2,3,28,8,4,0
2,3,20,8,3,1
194,3,8,8,1,1
269,3,45,8,1,0
5,3,21,8,1,1
2,2,20,8,2,4
11,3,51,8,8,1
2,3,24,8,1,1
5,3,26,8,1,1
2,3,53,8,4,1
2,3,16,8,2,1
2,3,7,8,2,1
2,3,32,8,2,1
2,3,53,8,4,1
1,1,2,8,2,1
2,2,18,8,5,1
2,3,29,8,1,0
2,3,10,8,4,1
2,3,13,8,2,0
2,3,22,8,2,1
2,3,16,8,2,0
0,1,16,8,2,4
2,3,30,8,2,0
2,2,23,8,2,4
2,3,53,8,4,2
2,3,60,8,8,1
2,3,33,8,2,1
2,3,24,8,2,1
2,3,53,5,2,4
2,3,7,8,2,2
2,3,27,8,6,1
2,3,28,8,2,0
2,3,7,8,2,6
2,3,28,8,2,1
1,2,45,8,2,1
2,3,24,8,4,1
1,1,52,8,1,0
2,2,8,8,2,1
6,3,6,8,8,1
2,3,38,8,2,1
7,3,26,8,1,1
2,3,4,8,2,1
2,3,9,8,5,1
1,1,18,8,1,0
2,3,17,8,5,1
2,3,16,8,2,1
2,3,28,8,2,1
1,1,18,8,2,0
2,2,29,8,2,4
0,1,18,8,2,4
2,3,10,8,4,1
0,3,9,8,2,4
2,3,8,8,2,1
2,3,29,8,2,1
2,3,4,8,2,6
2,3,27,8,6,1
2,2,16,8,4,1
2,3,16,8,4,1
280,3,16,8,1,1
2,3,39,8,6,1
2,3,33,8,2,1
2,2,1,8,6,1
2,3,28,8,2,2
2,3,24,8,2,0
2,3,10,8,1,0
7,3,26,8,1,1
2,3,23,8,2,1
2,3,22,8,6,1
1,1,40,8,1,1
9,2,29,8,8,1
2,3,7,8,2,1
2,2,1,8,5,1
2,3,29,8,2,4
1,2,38,8,2,0
2,3,4,8,2,1
8,3,37,8,2,1
1,1,47,8,1,0
2,3,24,8,2,1
2,3,22,8,2,1
2,3,41,8,2,4
2,3,1,8,6,1
2,3,7,8,4,1
2,3,29,8,4,6
2,3,20,6,8,1
2,3,53,8,2,0
2,3,41,8,3,1
7,3,26,8,1,1
2,3,14,8,3,1
2,3,33,8,2,4
1,2,40,8,5,1
2,3,41,8,4,1
287,1,28,8,3,1
1,2,16,8,2,2
2,3,13,8,4,1
1,2,45,8,2,2
9,2,33,8,2,1
2,3,28,8,2,0
2,2,36,8,5,2
2,2,28,8,4,1
2,3,7,8,2,1
2,3,28,8,4,1
2,3,28,8,4,1
1,3,47,8,6,2
2,2,53,8,1,1
90,3,22,8,5,1
2,3,10,8,5,0
2,2,29,8,1,1
2,3,1,8,6,1
2,3,57,8,3,1
2,2,53,8,2,4
2,3,38,8,1,6
2,3,16,8,7,2
2,3,10,8,8,1
2,3,28,8,2,2
2,3,33,8,2,1
21,1,22,8,1,1
2,3,16,8,2,1
2,3,30,8,5,1
2,3,22,8,2,1
2,3,18,8,1,0
2,3,45,8,2,1
2,3,7,8,2,1
2,2,18,8,2,4
13,1,39,8,2,1
2,2,28,8,2,1
1,1,47,8,8,1
2,3,53,8,2,1
2,2,56,8,2,1
0,1,23,8,2,4
2,3,28,8,2,2
2,2,56,8,2,4
0,1,23,8,2,4
2,3,16,8,2,1
2,2,4,8,2,1
287,1,28,8,1,0
2,3,21,8,2,1
2,3,33,8,2,2
30,2,52,8,2,2
2,3,4,8,2,4
2,2,46,8,2,0
2,3,16,8,9,1
2,3,49,8,2,4
2,2,50,8,2,0
2,3,28,8,4,1
1,3,8,8,2,1
2,3,4,8,1,1
2,3,20,8,1,0
2,3,28,8,8,1
2,3,50,8,2,2
1,3,8,8,2,1
2,3,53,8,2,2
2,3,33,8,2,1
2,3,28,8,2,1
2,3,40,8,5,1
1,1,45,8,1,0
1,1,39,8,2,2
2,2,16,8,2,1
2,3,46,8,2,1
2,3,28,8,2,1
1,2,47,8,5,1
2,3,10,8,2,0
2,3,7,8,4,1
2,3,6,5,2,4
2,3,16,8,5,0
2,2,12,8,6,1
2,2,34,8,2,4
2,3,24,8,2,4
2,2,15,8,2,1
8,3,35,8,4,1
2,3,7,8,2,1
2,2,15,8,2,1
2,3,53,8,2,4
2,3,8,8,4,1
1,1,23,8,2,1
1,1,31,8,3,1
36,1,19,7,1,2
2,2,26,8,2,1
1,3,22,8,2,0
2,3,36,8,20,0
2,3,28,8,2,0
2,2,4,8,2,0
2,2,34,8,6,1
2,3,19,8,2,2
2,2,53,8,3,1
2,2,28,8,4,1
2,2,25,8,2,1
2,2,13,8,2,1
2,3,16,8,4,1
2,2,53,8,3,1
2,3,41,8,4,1
2,3,41,8,2,4
2,3,33,8,2,1
2,2,24,8,5,2
2,3,28,8,8,1
2,3,7,8,2,1
2,3,28,8,6,1
1,2,23,8,2,1
2,2,40,8,8,1
2,2,16,8,3,1
2,3,22,8,2,1
2,3,31,7,3,1
2,3,4,5,1,1
2,3,26,8,2,1
2,3,13,8,2,2
2,2,15,8,2,1
2,2,25,8,2,1
2,3,30,8,6,0
2,3,22,8,2,1
2,3,16,8,2,1
1,2,52,8,2,4
2,3,50,8,2,0
0,1,23,8,2,4
2,3,28,8,1,1
0,1,26,8,2,4
2,3,28,8,1,1
0,1,26,8,2,4
2,3,30,8,2,1
0,1,26,8,2,4
2,3,20,8,2,2
1,2,52,8,1,1
1,1,24,6,2,4
2,3,34,8,5,2
2,3,28,8,4,1
2,3,21,8,2,0
6,3,12,8,1,1
2,3,30,8,2,4
2,3,33,8,1,1
2,2,42,8,5,0
2,3,21,7,4,1
2,3,15,8,5,0
80,3,17,8,1,0
2,2,16,8,2,1
2,2,30,8,1,1
2,3,13,8,2,1
1,3,24,8,5,1
1,1,25,8,1,1
9,2,26,8,2,1
2,2,60,7,5,1
1,1,23,8,2,0
2,3,28,8,2,1
11,3,17,8,2,4
1,1,25,8,1,1
2,3,7,8,4,1
2,3,14,8,1,1
2,3,14,8,1,1
2,3,14,8,2,4
1,3,31,8,5,1
2,3,19,8,6,1
2,3,14,8,2,4
1,1,17,8,4,1
2,3,13,8,2,1
2,3,53,7,2,1
2,3,12,7,2,1
170,3,45,7,6,0
2,3,53,7,6,1
21,1,30,7,3,1
2,2,26,7,2,1
2,3,27,7,6,1
2,2,60,7,4,1
2,2,47,7,2,4
2,3,7,7,2,1
1,1,23,7,2,1
2,3,19,7,5,2
2,3,12,7,2,1
2,2,5,7,5,1
2,3,24,7,6,1
21,1,26,7,1,1
2,3,45,7,3,0
2,3,9,7,2,1
2,2,47,7,1,1
2,3,29,7,5,1
30,2,52,7,1,0
2,2,5,7,2,1
2,3,53,7,2,1
2,3,26,7,2,1
2,3,33,7,2,1
2,3,7,7,2,1
2,3,10,7,1,1
2,3,53,7,2,2
2,2,23,7,2,1
2,3,20,7,2,1
2,3,27,7,2,1
1,2,4,7,2,1
2,3,29,7,2,1
2,3,45,7,6,1
2,3,4,7,2,4
2,3,24,7,4,2
0,1,29,7,2,4
1,2,6,7,3,1
2,3,16,7,8,1
0,1,23,7,2,4
2,2,16,7,5,2
2,3,26,7,4,1
1,1,45,7,1,6
2,3,28,7,4,2
2,3,53,7,4,0
1,3,49,7,5,0
2,3,45,7,6,1
2,2,4,7,5,0
2,3,43,7,4,1
2,2,27,7,2,1
2,3,56,7,2,1
8,3,7,7,2,2
1,3,14,7,5,1
2,2,32,7,2,0
2,3,33,7,1,1
27,3,27,7,2,6
1,1,20,7,6,1
8,3,35,7,2,0
2,3,19,7,2,1
2,2,24,7,2,2
2,3,28,7,4,1
2,3,3,7,2,1
6,3,6,7,5,0
2,3,53,7,6,1
2,3,26,7,2,1
1,2,5,7,2,4
2,2,28,7,4,1
2,3,29,7,2,1
2,3,16,7,2,4
1,1,23,7,2,1
2,3,10,7,4,1
93,2,29,7,5,1
2,3,16,7,2,1
1,1,36,7,5,0
2,3,4,7,5,1
2,3,28,7,4,1
0,1,29,7,2,4
2,2,39,7,6,2
2,2,23,6,4,1
2,3,16,7,2,1
1,1,15,7,3,1
2,3,54,7,2,2
2,3,33,7,9,2
2,3,40,7,5,1
2,3,24,7,5,1
0,1,23,7,2,4
2,3,50,7,2,4
1,3,35,7,1,0
2,3,50,7,2,4
2,3,35,7,2,6
2,3,16,7,2,4
2,3,45,7,5,1
2,3,50,7,2,1
2,3,19,7,5,1
0,1,23,7,2,4
1,3,35,7,4,1
1,3,16,7,2,1
2,3,22,7,2,2
2,3,10,7,4,1
27,3,53,7,1,0
2,3,46,7,4,1
1,2,47,6,2,6
2,3,16,7,2,0
2,3,26,7,2,0
0,1,23,7,2,4
2,2,15,7,2,1
1,1,25,7,2,1
2,3,28,7,2,1
2,3,10,7,6,0
2,3,50,7,2,1
1,3,52,7,2,2
2,2,18,7,5,1
2,3,19,7,4,2
1,1,36,7,2,0
2,3,14,7,4,1
2,3,52,7,4,1
1,1,15,7,1,1
1,1,6,7,1,0
2,3,57,7,1,0
2,3,22,7,2,0
2,3,14,7,1,0
2,3,33,7,2,1
2,2,23,7,2,4
2,2,28,7,4,1
1,1,23,7,2,1
2,3,14,7,2,4
1,1,6,7,1,1
1,1,25,7,2,1
1,1,47,7,2,4
2,3,21,7,4,2
2,3,20,7,8,2
2,3,16,7,2,1
2,2,13,7,4,1
2,3,54,7,5,0
2,3,29,7,2,1
2,2,24,7,6,2
1,1,47,7,1,1
1,3,26,7,4,1
1,3,22,7,2,1
2,3,35,7,2,1
2,2,16,7,1,0
2,3,50,7,2,1
2,3,41,7,2,0
11,3,51,7,5,0
2,3,28,7,5,1
9,3,23,7,2,1
1,1,25,7,2,4
1,1,33,7,2,1
2,3,47,7,2,4
1,3,14,7,4,1
1,1,60,7,4,1
1,2,36,6,1,0
2,2,6,7,6,1
2,3,47,7,1,1
2,3,41,7,1,0
3,3,37,7,4,1
0,1,21,7,2,4
1,1,25,7,1,0
2,3,33,7,2,1
0,1,21,7,2,4
2,3,53,7,2,0
2,3,16,7,2,2
2,3,52,7,5,0
2,3,24,7,1,1
2,2,26,7,2,1
0,1,21,7,2,4
2,2,6,7,1,0
2,2,21,7,2,4
2,3,15,7,4,1
2,3,47,7,2,4
1,3,22,7,2,1
61,2,36,7,2,1
2,2,3,7,2,1
2,3,47,7,1,1
2,3,3,7,2,1
1,2,6,7,8,2
1,1,45,7,4,1
2,3,16,7,6,1
61,3,11,7,2,1
2,3,4,7,1,1
2,3,16,7,1,1
2,3,19,7,4,1
2,3,26,7,2,1
2,3,28,7,2,0
1,1,23,7,2,1
1,3,24,7,4,1
2,3,33,7,2,1
2,3,7,7,2,1
2,3,8,7,2,2
2,2,47,7,6,1
2,3,16,7,2,1
2,2,6,7,6,1
2,3,16,7,2,4
2,2,45,7,5,0
0,1,16,7,2,4
0,1,16,7,2,4
1,3,24,7,4,1
0,1,16,7,2,4
1,1,19,7,4,1
2,3,56,7,4,1
2,2,23,7,6,1
2,3,56,7,2,1
1,1,9,7,2,1
2,2,5,7,6,1
2,3,41,7,8,1
2,3,38,7,3,1
2,3,28,7,8,1
2,2,37,7,21,1
2,3,50,7,2,1
2,3,33,7,2,1
2,3,28,7,2,0
2,3,7,7,2,0
2,2,41,7,1,1
2,2,39,7,5,1
2,3,56,7,4,1
1,3,22,7,5,1
2,3,16,7,2,2
1,2,51,7,2,1
2,3,33,7,2,1
2,3,13,7,2,1
2,3,4,7,1,1
2,2,28,7,2,0
2,2,16,7,3,1
2,3,9,7,2,6
0,1,21,7,2,4
2,3,50,7,2,0
0,1,21,7,2,4
0,1,21,7,2,4
2,3,9,7,2,6
6,3,1,7,1,1
2,3,53,5,2,6
2,3,1,7,6,2
2,3,4,7,2,4
2,2,16,7,2,0
5,3,5,7,3,1
2,3,7,7,2,4
2,3,28,7,4,1
2,3,23,7,2,6
1,3,24,7,2,4
1,3,31,7,5,1
2,3,23,7,2,6
2,3,23,7,2,6
2,3,19,7,4,1
1,1,45,7,4,1
2,3,20,7,5,2
2,3,35,7,4,1
2,3,33,7,2,1
2,3,28,7,2,2
2,3,33,7,2,4
2,3,16,7,2,2
2,2,15,7,2,1
2,3,10,7,2,0
2,3,24,7,4,1
2,3,38,7,1,0
9,3,9,7,2,1
2,3,16,7,2,1
2,3,7,7,4,1
2,3,35,7,2,1
2,3,23,7,2,1
2,2,34,7,6,1
2,2,15,7,2,1
2,3,50,7,4,1
1,1,14,6,3,1
1,1,42,7,2,2
2,2,15,7,2,1
2,3,3,7,4,1
2,3,7,7,2,1
2,3,10,7,2,0
2,3,24,7,4,1
2,2,15,7,2,1
2,3,33,7,2,2
2,3,28,7,2,0
52,2,20,5,2,1
1,1,57,7,2,0
2,3,16,7,2,1
2,3,23,7,4,1
2,3,24,7,2,6
2,3,54,7,2,1
2,3,35,7,2,1
2,3,53,7,6,1
221,1,51,7,2,2
2,3,33,7,2,1
1,1,19,7,4,0
2,3,7,7,2,1
2,3,13,7,4,1
2,3,56,7,2,0
2,3,13,7,4,1
1,2,51,7,2,0
2,3,18,7,8,2
2,3,54,7,5,1
0,1,53,7,2,4
2,3,16,7,4,1
0,1,16,7,2,4
2,3,35,7,2,1
2,3,13,7,4,1
2,2,51,7,2,2
2,3,53,7,4,1
0,1,16,7,2,4
1,2,20,7,4,1
2,2,56,7,5,2
1,3,24,7,2,2
2,2,33,7,2,1
8,3,37,7,2,1
2,3,21,7,2,2
27,3,28,7,4,1
1,2,16,7,2,1
2,3,1,7,3,1
2,3,26,7,2,0
2,3,7,7,2,1
2,2,9,7,2,1
2,3,53,7,5,1
1,3,19,7,4,2
2,2,47,7,1,1
1,1,3,7,1,1
9,2,47,7,2,4
1,3,16,7,8,1
1,1,23,7,2,1
1,2,18,7,3,1
2,3,24,7,2,2
2,3,7,7,2,0
2,3,26,7,2,1
2,2,28,7,2,0
2,3,28,7,2,0
2,2,15,7,2,1
2,3,53,7,2,2
2,3,47,7,5,1
2,2,45,7,6,1
2,3,35,7,2,1
2,2,34,7,2,0
2,2,20,7,6,2
2,3,55,7,8,1
2,3,9,7,2,1
2,3,35,7,6,1
2,3,3,7,2,1
1,1,15,7,2,1
5,3,23,7,1,1
2,3,14,7,5,1
2,3,26,7,2,1
2,3,7,7,2,0
122,3,50,7,4,1
2,3,16,7,2,0
2,3,22,7,2,4
2,3,38,7,2,1
2,3,16,7,1,1
2,3,28,7,2,1
2,3,22,7,2,6
2,2,34,7,4,1
2,3,13,7,6,1
221,1,42,7,4,2
27,3,22,7,2,1
2,3,16,7,1,1
2,3,31,7,3,0
2,3,22,7,2,4
2,3,45,7,3,1
2,3,26,7,8,1
2,2,15,7,2,1
2,3,24,7,2,1
2,2,50,7,1,1
2,2,28,7,2,1
1,2,22,7,2,1
5,3,23,7,1,1
2,3,28,7,2,2
2,3,13,7,2,1
2,3,20,7,4,1
2,2,49,7,6,1
2,3,53,7,5,1
2,3,16,7,2,1
2,3,7,7,2,1
2,3,15,7,1,1
2,2,26,7,4,1
2,2,28,7,2,1
1,1,9,7,2,1
2,3,24,7,4,1
2,3,22,7,2,1
2,3,7,7,4,1
1,2,6,7,1,0
1,1,47,7,5,0
2,3,14,7,8,1
2,3,24,7,2,6
21,1,30,7,1,0
77,1,28,7,2,1
2,3,45,7,2,4
2,3,34,7,6,1
2,3,50,7,2,1
2,3,7,7,2,6
2,3,10,7,2,2
51,3,26,7,2,1
2,3,40,7,6,1
2,3,57,7,1,0
2,3,35,7,2,1
2,3,47,7,6,1
2,3,20,7,5,2
1,1,45,7,4,1
2,2,39,7,8,1
2,2,45,7,5,1
1,1,36,7,1,1
2,3,16,7,4,1
2,3,22,7,8,1
2,2,28,7,2,0
2,3,33,7,2,1
2,3,26,7,11,1
1,1,23,7,2,1
2,3,28,7,2,0
21,1,7,7,1,1
2,3,10,7,2,0
1,2,34,7,2,4
2,3,30,7,2,1
2,3,9,7,5,1
2,3,24,7,2,0
1,2,42,7,3,1
1,2,34,7,2,1
2,3,22,7,2,1
2,3,22,7,2,6
2,3,35,7,2,1
2,2,22,7,2,1
9,3,35,7,2,1
1,1,29,7,1,1
2,3,50,7,2,1
1,3,27,7,5,2
2,3,23,7,5,1
5,3,21,7,1,1
2,3,28,7,2,1
2,3,7,7,2,1
2,3,50,7,2,1
4,2,22,7,13,1
2,3,41,7,2,2
2,3,28,7,2,0
2,3,41,7,6,6
1,2,40,7,6,1
2,3,14,7,8,1
2,2,33,7,2,1
1,3,24,7,1,1
2,3,33,7,2,4
0,1,21,7,2,4
0,1,21,7,2,4
2,2,37,7,2,4
0,1,21,7,2,4
61,2,26,7,2,1
2,2,37,7,2,4
2,3,53,7,5,1
2,3,37,7,1,1
2,3,20,7,2,1
1,1,8,7,2,4
27,3,23,7,2,1
30,2,52,7,3,1
1,3,29,7,2,2
1,1,9,7,2,1
2,3,7,7,8,1
1,1,17,7,5,0
1,2,31,7,3,1
2,3,14,7,2,1
1,2,37,7,3,1
2,2,8,7,6,1
2,3,28,7,2,2
13,1,30,7,6,1
2,3,16,7,5,0
2,3,53,7,2,4
2,2,52,7,3,1
2,3,16,7,5,0
7,3,43,7,3,1
2,3,35,7,2,6
1,1,33,7,2,1
2,3,21,7,6,1
1,1,7,7,8,1
2,3,33,7,2,1
2,3,19,7,2,0
2,3,26,7,2,1
2,3,35,7,2,6
2,3,53,7,1,1
2,3,23,7,2,1
39,3,24,7,8,1
1,1,31,7,1,0
2,3,25,7,6,1
2,3,28,7,6,2
2,3,17,7,6,1
2,3,7,7,6,1
2,3,46,7,2,0
2,3,35,7,2,1
1,1,8,7,1,1
2,3,33,7,2,1
1,1,15,7,1,0
2,3,28,7,6,0
0,3,37,7,2,4
2,3,8,7,2,2
2,3,16,7,4,1
0,2,53,7,2,4
2,2,46,7,2,1
2,3,30,7,1,1
2,3,28,7,4,1
2,3,35,7,1,0
2,3,30,7,1,1
2,2,60,7,5,0
2,3,1,7,5,2
1,2,29,7,3,1
37,2,53,7,1,1
2,3,35,7,1,0
2,3,8,7,8,1
30,2,52,7,11,1
2,3,33,7,2,4
2,3,30,7,1,2
1,3,19,5,2,0
37,2,53,7,1,1
2,3,33,7,2,1
2,3,8,7,2,1
2,3,35,7,2,4
2,2,28,7,1,1
2,3,16,7,2,1
9,2,29,7,5,0
2,2,46,7,5,1
1,3,43,7,3,1
2,3,28,7,2,0
2,3,4,7,2,1
1,3,14,7,8,2
2,3,30,7,1,6
2,3,46,7,2,4
2,3,46,7,2,4
2,3,30,7,1,6
2,2,13,7,2,0
2,2,16,7,1,0
2,2,7,7,1,1
2,3,26,7,2,1
2,3,57,7,4,1
2,3,16,7,2,1
2,3,23,7,2,4
2,3,50,7,2,2
2,3,45,7,6,1
